,
,
,
-70,2412
-71,2412
-71,2412
-72,2412
-73,2412
-73,2412
-74,2412
-74,2412
-75,2412
-76,2412
-76,2412
-77,2412
-77,2412
-77,2412
-78,2412
-78,2412
-79,2412
-79,2412
-79,2412
-80,2412
-80,2412
-80,2412
-80,2412
-79,2412
-79,2412
-78,2412
-78,2412
-78,2412
-77,2412
-52,2412
-75,2412
-65,2412
-74,2412
